geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
85606,-26.03624388,-53.05295273,francisco beltrao,PR
85618,-26.25575668,-53.30855191,flor da serra do sul,PR
85628,-26.14304328,-53.30937475,manfrinopolis,PR
85760,-25.66165,-53.80592315,capanema,PR
85770,-25.77211109,-53.53703168,realeza,PR
85750,-25.72142571,-53.76755072,planalto,PR
85795,-25.40960347,-53.5671828,santa lucia,PR
85710,-26.05749121,-53.72639168,santo antônio do sudoeste,PR
85708,-26.19726743,-53.59763803,bom jesus do sul,PR
85790,-25.47603,-53.61668325,capitao leonidas marques,PR
85730,-26.02172817,-53.74164112,pranchita,PR
85727,-26.03031041,-53.48554131,pinhal de sao bento,PR
85780,-25.44528981,-53.40647333,boa vista da aparecida,PR
85740,-25.82751532,-53.74314907,pérola d'oeste,PR
85700,-26.25659211,-53.61902435,barracao,PR
85745,-25.88007139,-53.66672854,bela vista da caroba,PR
85794,-22.89671171,-51.89084143,alto alegre do iguacu,PR
85851,-25.54858486,-54.5812102,foz do iguacu,PR
85840,-25.15537907,-53.85396771,céu azul,PR
85862,-25.48480661,-54.50792805,foz do iguaçu,PR
85807,-24.94099882,-53.49318678,cascavel,PR
85868,-25.48697434,-54.57574595,foz do iguacu,PR
85884,-25.29172544,-54.10023588,medianeira,PR
85804,-24.98499537,-53.47775799,cascavel,PR
85890,-25.09255023,-54.24551884,missal,PR
85818,-24.96867906,-53.42122688,cascavel,PR
85877,-25.35138363,-54.24549563,sao miguel do iguacu,PR
85865,-25.51038075,-54.58575675,foz do iguacu,PR
85819,-24.98699979,-53.45068521,cascavel,PR
85870,-25.45267365,-54.57881896,foz do iguacu,PR
85812,-24.95087036,-53.45032743,cascavel,PR
85853,-25.54871041,-54.55314628,foz do iguacu,PR
85801,-24.96140088,-53.45816618,cascavel,PR
85857,-25.52667101,-54.55159793,foz do iguaçu,PR
85856,-25.54782003,-54.55713293,foz do iguacu,PR
85803,-24.97604724,-53.46216762,cascavel,PR
85805,-24.96069245,-53.4880592,cascavel,PR
85811,-24.93760677,-53.47416098,cascavel,PR
85806,-24.96075456,-53.51081197,cascavel,PR
85861,-25.50240435,-54.55267834,foz do iguacu,PR
85896,-24.94324435,-54.09894105,diamante d  oeste,PR
85867,-25.46680601,-54.58262252,foz do iguacu,PR
85863,-25.52742966,-54.57570383,foz do iguacu,PR
85817,-24.94411588,-53.41460592,cascavel,PR
85825,-25.04912237,-53.61215991,santa tereza do oeste,PR
85830,-24.29507588,-53.31189565,formosa do oeste,PR
85859,-25.50543908,-54.54002175,foz do iguacu,PR
85852,-25.53973809,-54.57837681,foz do iguaçu,PR
85813,-24.93172457,-53.44772739,cascavel,PR
85875,-25.43158405,-54.40233087,santa terezinha de itaipu,PR
85810,-24.94812606,-53.4599228,cascavel,PR
85864,-25.51999621,-54.58963344,foz do iguaçu,PR
85892,-24.85410358,-54.33630562,santa helena,PR
85802,-24.96637146,-53.4648832,cascavel,PR
85816,-24.95581418,-53.43029571,cascavel,PR
85815,-24.93494549,-53.426412,cascavel,PR
85855,-25.57664213,-54.58620051,foz do iguacu,PR
85887,-25.24311798,-53.98486573,matelandia,PR
85869,-25.48998158,-54.54907713,foz do iguacu,PR
85845,-25.05391411,-53.87707432,vera cruz do oeste,PR
85880,-25.13758666,-54.29549226,itaipulandia,PR
85814,-24.91552894,-53.41977389,cascavel,PR
85835,-24.37699298,-53.38464823,jesuitas,PR
85854,-25.560873,-54.56496375,foz do iguacu,PR
85808,-24.95346148,-53.51858485,cascavel,PR
85858,-25.53547709,-54.53235921,foz do iguacu,PR
85866,-25.50590811,-54.57823065,foz do iguacu,PR
85898,-24.83534688,-54.05927891,sao jose das palmeiras,PR
85860,-25.50066778,-54.5676508,foz do iguacu,PR
85885,-25.4138591,-54.03657664,serranopolis do iguacu,PR
85824,-23.19519588,-47.2888854,rio do salto,PR
85820,-24.90898673,-53.43841037,cascavel,PR
85888,-25.11809283,-54.0281321,ramilandia,PR
85822,-24.82694,-53.64611,sede alvorada,PR
85883,-23.16312249,-53.30779729,sao jose do itavo,PR
85826,-25.25830199,-53.57525386,lindoeste,PR
85833,-24.4298419,-53.35590424,iracema do oeste,PR
85878,-25.36925712,-54.15617702,aurora do iguacu,PR
85905,-24.70465085,-53.73705261,toledo,PR
85902,-24.74179836,-53.75389043,toledo,PR
85980,-24.08555122,-54.24566408,guaira,PR
85960,-24.5490593,-54.05157642,marechal candido rondon,PR
85950,-24.2874064,-53.83883337,palotina,PR
85900,-24.72968994,-53.74204351,toledo,PR
85906,-24.6783825,-53.61770674,toledo,PR
85915,-24.76090819,-53.74310717,toledo,PR
85903,-24.71858537,-53.76181706,toledo,PR
85909,-24.74036337,-53.7185443,toledo,PR
85935,-24.39150512,-53.51181343,assis chateaubriand,PR
85940,-24.56874381,-53.97428301,quatro pontes,PR
85911,-24.76043235,-53.7247588,toledo,PR
85930,-24.46468929,-53.95503861,nova santa rosa,PR
85945,-24.58496594,-53.51122749,tupassi,PR
85927,-24.56212572,-53.89978357,novo sarandi,PR
85910,-24.75300694,-53.72502305,toledo,PR
85908,-24.74008085,-53.70768923,toledo,PR
85933,-24.7769157,-53.90366625,ouro verde do oeste,PR
85948,-24.6260745,-54.23049675,pato bragado,PR
85990,-24.16904681,-54.10121566,terra roxa,PR
85937,-24.61363113,-53.6134366,bragantina,PR
85955,-24.41673871,-53.83469707,maripá,PR
85907,-24.74234911,-53.70805332,toledo,PR
85901,-24.73858252,-53.73620902,toledo,PR
85904,-24.70984449,-53.7500328,toledo,PR
85912,-24.76574341,-53.72702043,toledo,PR
85914,-24.74411171,-53.75236662,toledo,PR
85926,-24.5764744,-53.79989536,vila nova,PR
85925,-24.62606,-53.75867,novo sobradinho,PR
85998,-24.45256296,-54.16611231,mercedes,PR
85995,-24.367334,-54.01618683,santa rita do oeste,PR
85976,-24.48876719,-54.30719359,porto mendes,PR
85929,-24.9329173,-53.85909795,sao pedro do iguacu,PR
85988,-24.70648875,-54.24355391,entre rios do oeste,PR
85985,-24.25248543,-54.26700561,doutor oliveira castro,PR
85913,-24.75204888,-53.74344732,toledo,PR
85952,-24.19128917,-53.91280227,são camilo,PR
85957,-24.47957153,-53.79608646,maripa,PR
85920,-24.67825057,-53.91665793,dez de maio,PR
85936,-24.41829109,-53.65571595,encantado d'oeste,PR
86020,-23.30663451,-51.16455,londrina,PR
86025,-23.30000549,-51.1675226,londrina,PR
86049,-23.36891479,-51.15406074,londrina,PR
86036,-23.31430877,-51.11965986,londrina,PR
86058,-23.34833477,-51.21069754,londrina,PR
86038,-23.32650355,-51.1224548,londrina,PR
86056,-23.3183964,-51.22474556,londrina,PR
86045,-23.36252718,-51.1581351,londrina,PR
86026,-23.3065455,-51.15347142,londrina,PR
86015,-23.3209078,-51.15760695,londrina,PR
86042,-23.36329204,-51.14648249,londrina,PR
86065,-23.30494727,-51.20519767,londrina,PR
86079,-23.29296489,-51.15382097,londrina,PR
86076,-23.28566398,-51.18045084,londrina,PR
86071,-23.29758586,-51.19831653,londrina,PR
86063,-23.30857925,-51.19640951,londrina,PR
86062,-23.30326503,-51.18830822,londrina,PR
86047,-23.35069393,-51.16308555,londrina,PR
86055,-23.32384054,-51.1932477,londrina,PR
86010,-23.32532644,-51.15843394,londrina,PR
86037,-23.31620892,-51.1112132,londrina,PR
86087,-23.26404503,-51.14161008,londrina,PR
86050,-23.33104378,-51.1774335,londrina,PR
86060,-23.30990258,-51.17284827,londrina,PR
86041,-23.35763351,-51.13515094,londrina,PR
86083,-23.27415227,-51.17184895,londrina,PR
86073,-23.28036748,-51.18888429,londrina,PR
86085,-23.25532057,-51.14744899,londrina,PR
86082,-23.25729848,-51.17100384,londrina,PR
86046,-23.34725214,-51.15045276,londrina,PR
86039,-23.3153771,-51.14494497,londrina,PR
86061,-23.31855734,-51.1775538,londrina,PR
86066,-23.3100135,-51.2109945,londrina,PR
86044,-23.37705853,-51.13484712,londrina,PR
86043,-23.36631045,-51.13702717,londrina,PR
86081,-23.26389374,-51.1815087,londrina,PR
86035,-23.31286869,-51.13516471,londrina,PR
86077,-23.27771717,-51.17100304,londrina,PR
86084,-23.25795337,-51.15321468,londrina,PR
86080,-23.28193075,-51.18000242,londrina,PR
86031,-23.28113791,-51.11127952,londrina,PR
86088,-23.25839474,-51.14718974,londrina,PR
86070,-23.2962975,-51.18570169,londrina,PR
86040,-23.33472238,-51.14522312,londrina,PR
86030,-23.294709,-51.11458875,londrina,PR
86072,-23.28887581,-51.20611419,londrina,PR
86027,-23.30529518,-51.14147681,londrina,PR
86086,-23.26062993,-51.13956012,londrina,PR
86067,-23.29227526,-51.22279968,londrina,PR
86078,-23.27397905,-51.15695678,londrina,PR
86057,-23.320838,-51.19884817,londrina,PR
86075,-23.28942186,-51.16724685,londrina,PR
86089,-23.25130161,-51.20975385,londrina,PR
86032,-23.28856669,-51.09645456,londrina,PR
86170,-23.06054119,-51.03218871,sertanópolis,PR
86160,-22.75013634,-51.3778357,porecatu,PR
86140,-22.85022326,-51.02415832,primeiro de maio,PR
86165,-22.863015,-51.3947745,florestopolis,PR
86125,-23.73011475,-51.09424573,tamarana,PR
86130,-22.99243486,-51.19110803,bela vista do paraíso,PR
86181,-23.28193403,-51.28510693,cambe,PR
86186,-23.29605553,-51.24057711,cambe,PR
86183,-23.2620037,-51.25651329,cambe,PR
86191,-23.28244584,-51.26877633,cambe,PR
86150,-22.77506598,-51.22688414,alvorada do sul,PR
86185,-23.29043487,-51.23807993,cambe,PR
86192,-23.29212231,-51.27502316,cambe,PR
86187,-23.30211577,-51.22426285,cambe,PR
86189,-23.30513501,-51.25217241,cambé,PR
86182,-23.27234664,-51.28581726,cambe,PR
86112,-23.52858409,-51.08333863,paiquere,PR
86188,-23.31047126,-51.22612214,cambe,PR
86184,-23.26631582,-51.27849964,cambe,PR
86250,-23.583915,-50.7649276,nova santa barbara,PR
86220,-23.37983552,-50.84845435,assai,PR
86230,-23.33029439,-50.71667647,nova america da colina,PR
86200,-23.26606188,-51.0510749,ibipora,PR
86225,-23.5193572,-50.78670241,santa cecilia do pavao,PR
86240,-23.46387955,-50.76114829,são sebastião da amoreira,PR
86280,-23.2010156,-50.79645969,urai,PR
86210,-23.26308651,-50.9656042,jataizinho,PR
86270,-23.71810239,-50.7398932,sao jeronimo da serra,PR
86290,-23.07080356,-50.91305199,rancho alegre,PR
86285,-23.23004916,-50.85865,cruzeiro do norte,PR
86300,-23.17939217,-50.63492243,cornelio procopio,PR
86320,-23.548581,-50.55066,congonhinhas,PR
86390,-23.04003211,-50.07998675,cambara,PR
86360,-23.12380122,-50.37285801,bandeirantes,PR
86380,-23.05962403,-50.22308182,andira,PR
86370,-23.26775235,-50.42814382,santa amelia,PR
86385,-23.11527384,-50.17926898,barra do jacare,PR
86340,-23.03758925,-50.81954573,sertaneja,PR
86310,-23.42798079,-50.57093863,nova fatima,PR
86330,-23.0792983,-50.74865734,leopolis,PR
86350,-23.14783069,-50.5212501,santa mariana,PR
86375,-23.01283239,-50.40753204,itambaraca,PR
86315,-23.49617633,-50.64760991,santo antonio do paraiso,PR
86358,-22.95303666,-50.58875877,panema,PR
86305,-23.20065816,-50.72307968,congonhas,PR
86455,-23.49659107,-49.91813286,joaquim tavora,PR
86400,-23.15446933,-49.97678649,jacarezinho,PR
86430,-23.29678493,-50.08011084,santo antonio da platina,PR
86450,-23.57524581,-49.9143994,quatigua,PR
86490,-23.40543929,-50.35923673,ribeirao do pinhal,PR
86420,-23.42923212,-49.71683909,carlopolis,PR
86410,-23.20007636,-49.76113894,ribeirao claro,PR
86480,-23.62189416,-50.1705373,conselheiro mairinck,PR
86465,-23.51467528,-50.04163752,guapirama,PR
86460,-23.30101085,-50.3152895,abatia,PR
86470,-23.43670666,-50.24847506,jundiaí do sul,PR
86635,-22.75502529,-51.6592204,lupionopolis,PR
86604,-23.32035842,-51.38586195,rolandia,PR
86605,-23.32155055,-51.36354193,rolandia,PR
86650,-22.69750927,-51.79019662,santo inacio,PR
86670,-22.61919502,-51.96927209,itaguaje,PR
86690,-22.83817968,-51.9775216,colorado,PR
86609,-23.19487801,-51.44076419,são martinho,PR
86610,-23.11196646,-51.5328454,jaguapitã,PR
86600,-23.31259825,-51.36894942,rolandia,PR
86630,-22.82852372,-51.59689214,centenario do sul,PR
86680,-22.91348966,-51.80064774,nossa senhora das gracas,PR
86618,-23.03935323,-51.44066875,prado ferreira,PR
86615,-22.968396,-51.48559999,miraselva,PR
86601,-23.29871796,-51.36170759,rolandia,PR
86620,-22.96880673,-51.65009874,guaraci,PR
86640,-22.78572718,-51.71305504,cafeara,PR
86602,-23.30550049,-51.38978144,rolandia,PR
86660,-22.63875791,-51.90432117,santa ines,PR
86613,-23.2368889,-51.5825756,pitangueiras,PR
86695,-22.8997089,-51.88900576,alto alegre,PR
86606,-23.33157554,-51.39252637,rolandia,PR
86625,-22.93108889,-51.71435485,bentopolis,PR
86730,-23.23763898,-51.66808528,astorga,PR
86701,-23.39729841,-51.44343683,arapongas,PR
86780,-23.09005394,-51.95406049,florida,PR
86705,-23.40821571,-51.42022366,arapongas,PR
86790,-23.00528369,-51.95388141,lobato,PR
86750,-23.19737964,-51.82225933,iguaracu,PR
86703,-23.3935626,-51.42165002,arapongas,PR
86708,-23.4090017,-51.44836966,arapongas,PR
86707,-23.42219481,-51.43376667,arapongas,PR
86770,-23.03861316,-51.81120701,santa fe,PR
86700,-23.4150774,-51.42944823,arapongas,PR
86706,-23.42073909,-51.4146037,arapongas,PR
86709,-23.40693697,-51.45961096,arapongas,PR
86760,-23.14880964,-51.77128662,munhoz de melo,PR
86720,-23.32016179,-51.5550506,sabaudia,PR
86710,-23.41497068,-51.43543006,arapongas,PR
86704,-23.38098193,-51.41551751,arapongas,PR
86755,-23.19830878,-51.91609986,ângulo,PR
86744,-23.17054193,-51.63553997,icara,PR
86716,-23.39370548,-51.42441097,arapongas,PR
86742,-23.174208,-51.67790565,santa zelia,PR
86702,-23.38731144,-51.44520034,arapongas,PR
86711,-23.40794633,-51.45219639,arapongas,PR
86801,-23.55824134,-51.48934128,apucarana,PR
86806,-23.52961677,-51.43667212,apucarana,PR
86812,-23.55023224,-51.4282011,apucarana,PR
86813,-23.57929411,-51.4326251,apucarana,PR
86860,-24.17996763,-51.68879308,jardim alegre,PR
86828,-23.90242813,-51.22677675,maua da serra,PR
86800,-23.55251253,-51.46349358,apucarana,PR
86807,-23.5484004,-51.4318911,apucarana,PR
86855,-23.99335044,-51.4423124,cruzmaltina,PR
86804,-23.54044888,-51.4527736,apucarana,PR
86819,-23.61337229,-51.40894616,vila reis,PR
86870,-24.23745614,-51.65890264,ivaipora,PR
86850,-24.25446295,-51.25437037,rosário do ivaí,PR
86825,-23.74350208,-51.30290798,marilândia do sul,PR
86840,-23.99732811,-51.31358475,faxinal,PR
86802,-23.56129075,-51.45814405,apucarana,PR
86848,-24.348909,-51.292862,rio branco do ivai,PR
86808,-23.55529114,-51.45250563,apucarana,PR
86803,-23.52688189,-51.45032197,apucarana,PR
86880,-24.384177,-51.58741031,ariranha do ivai,PR
86820,-23.66246075,-51.36170643,california,PR
86865,-24.10385513,-51.65232539,lidianopolis,PR
86818,-23.57393716,-51.46455923,apucarana,PR
86830,-23.76310673,-51.41551059,rio bom,PR
86845,-24.13867989,-51.50944859,grandes rios,PR
86884,-24.311727,-51.79081275,arapua,PR
86811,-23.56579938,-51.44331624,apucarana,PR
86805,-23.53711759,-51.44438815,apucarana,PR
86810,-23.57089171,-51.45720601,apucarana,PR
86890,-23.60252883,-51.58366832,cambira,PR
86809,-23.5591045,-51.45890359,apucarana,PR
86895,-23.76493474,-51.50648155,novo itacolomi,PR
86938,-24.19450547,-51.92405038,godoy moreira,PR
86990,-23.48993802,-51.78881899,marialva,PR
86900,-23.60666953,-51.64366205,jandaia do sul,PR
86910,-23.70725144,-51.64250666,marumbi,PR
86975,-23.50634532,-51.69609021,mandaguari,PR
86925,-23.94235355,-51.58220607,borrazopolis,PR
86945,-23.86507253,-51.85697731,são pedro do ivaí,PR
86935,-24.08037562,-51.7405169,lunardelli,PR
86960,-24.02810802,-52.00953011,barbosa ferraz,PR
86970,-24.10007079,-52.11534273,corumbatai do sul,PR
86930,-23.99206041,-51.82432088,sao joao do ivai,PR
86920,-23.82581782,-51.6685834,kalore,PR
86950,-23.92408443,-51.983039,fenix,PR
86940,-23.7102939,-51.77447209,bom sucesso,PR
86931,-23.95750124,-51.91579376,luar,PR
86995,-23.584743,-51.9027435,aquidaban,PR
86932,-24.09037504,-54.25582528,ubauna,PR
87010,-23.44345968,-51.93287205,maringá,PR
87013,-23.41986366,-51.93705053,maringa,PR
87025,-23.377397,-51.93100618,maringa,PR
87020,-23.4087019,-51.94097451,maringa,PR
87083,-23.3821941,-51.95529781,maringa,PR
87047,-23.4100068,-51.88262572,maringa,PR
87075,-23.39834981,-51.98161406,maringa,PR
87014,-23.42338635,-51.95203743,maringá,PR
87060,-23.43725466,-51.9636154,maringa,PR
87030,-23.41848622,-51.92625935,maringa,PR
87050,-23.43797527,-51.9138596,maringa,PR
87005,-23.43511822,-51.9288549,maringa,PR
87080,-23.41090306,-51.95808792,maringa,PR
87033,-23.40328313,-51.91369847,maringa,PR
87040,-23.41382198,-51.90777441,maringa,PR
87043,-23.40545272,-51.89969511,maringa,PR
87023,-23.38785238,-51.94226367,maringa,PR
87053,-23.46514439,-51.92266869,maringa,PR
87055,-23.4532499,-51.899007,maringa,PR
87015,-23.42880634,-51.97183135,maringa,PR
87065,-23.39617995,-51.92522006,maringá,PR
87045,-23.42831529,-51.89302878,maringa,PR
87035,-23.38658309,-51.90534313,maringa,PR
87070,-23.41110351,-51.98023532,maringa,PR
87062,-23.47063178,-51.95121752,maringá,PR
87024,-23.37253784,-51.94241061,maringa,PR
87031,-23.42197983,-51.93405378,maringa,PR
87063,-23.46819847,-51.92501587,maringa,PR
87160,-23.34445335,-52.09551853,mandaguacu,PR
87140,-23.45681851,-52.04686329,paicandu,PR
87111,-23.45643089,-51.8663694,sarandi,PR
87113,-23.44201867,-51.86961309,sarandi,PR
87190,-23.43603705,-52.28841988,sao jorge do ivai,PR
87155,-23.55708483,-52.21991416,doutor camargo,PR
87145,-23.50199154,-52.1507547,paicandu,PR
87112,-23.45007592,-51.88079447,sarandi,PR
87170,-23.40794454,-52.19994018,ourizona,PR
87103,-23.38064057,-52.05942221,maringá,PR
87114,-23.43148126,-51.85490852,sarandi,PR
87120,-23.61375445,-52.07833685,floresta,PR
87130,-23.62411735,-52.22455123,ivatuba,PR
87185,-23.31359669,-52.30406622,florai,PR
87180,-23.2792214,-52.15503316,presidente castelo branco,PR
87175,-23.65428996,-52.0003576,itambe,PR
87110,-23.4416163,-51.87375716,sarandi,PR
87117,-23.47081998,-51.8760898,sarandi,PR
87118,-23.45502989,-51.89066276,sarandi,PR
87105,-23.41230899,-51.93040255,maringa,PR
87165,-23.34324718,-52.0932698,pulinopolis,PR
87209,-23.66837933,-52.59191129,cianorte,PR
87250,-23.95144508,-52.34935308,peabiru,PR
87260,-23.93322189,-52.49638303,araruna,PR
87290,-24.28718549,-52.27378763,luiziana,PR
87200,-23.65980593,-52.60600389,cianorte,PR
87270,-23.79880832,-52.2540342,engenheiro beltrao,PR
87280,-24.41968277,-52.09735493,iretama,PR
87220,-23.53905116,-52.59336328,sao tome,PR
87265,-23.85174491,-52.1294369,quinta do sol,PR
87204,-23.65751356,-52.63416252,cianorte,PR
87215,-23.376684,-52.607969,são manoel do paraná,PR
87205,-23.67294611,-52.6351637,cianorte,PR
87235,-23.47943,-52.69604554,indianopolis,PR
87207,-23.66583015,-52.6147116,cianorte,PR
87206,-23.67997502,-52.63136626,cianorte,PR
87275,-25.46173609,-49.28672191,ivailandia,PR
87203,-23.65537504,-52.6276185,cianorte,PR
87240,-23.76928888,-52.44857096,terra boa,PR
87210,-23.65260815,-52.58404005,cianorte,PR
87225,-23.47438513,-52.56167206,japura,PR
87208,-23.67688917,-52.61167898,cianorte,PR
87230,-23.62208737,-52.46578937,jussara,PR
87202,-23.66461411,-52.622731,cianorte,PR
87201,-23.64501956,-52.61797558,cianorte,PR
87214,-23.60530875,-52.52012144,cianorte,PR
87308,-24.02873739,-52.36826153,campo mourao,PR
87300,-24.04612326,-52.36897352,campo mourao,PR
87301,-24.04860642,-52.37964494,campo mourao,PR
87380,-24.14382179,-52.78146251,janiopolis,PR
87370,-24.04686711,-53.00818895,moreira sales,PR
87320,-24.59449626,-52.2768677,roncador,PR
87360,-24.18847969,-53.01636439,goioere,PR
87309,-24.03163477,-52.36000033,campo mourao,PR
87340,-24.304113,-52.533738,mambore,PR
87303,-24.0352926,-52.37957021,campo mourao,PR
87355,-24.41866063,-52.83749998,juranda,PR
87302,-24.0371235,-52.398954,campo mourao,PR
87345,-24.58873579,-52.80920836,campina da lagoa,PR
87330,-24.67627736,-52.57064885,nova cantu,PR
87305,-24.04802721,-52.40603181,campo mourao,PR
87310,-24.02358089,-52.35432797,campo mourao,PR
87395,-24.31105378,-52.95329288,rancho alegre d'oeste,PR
87365,-24.27681653,-53.07309971,quarto centenario,PR
87306,-24.05607212,-52.41590577,campo mourao,PR
87325,-24.09497336,-52.62357352,farol,PR
87390,-24.2433557,-52.78414957,boa esperança,PR
87357,-24.47461295,-52.87775898,rio verde,PR
87375,-24.11038259,-52.88769155,paraná d'oeste,PR
87307,-24.04694444,-52.36576098,campo mourao,PR
87430,-23.72744819,-52.86758716,tapejara,PR
87485,-23.38427201,-53.29847108,douradina,PR
87470,-24.00731388,-53.14897214,mariluz,PR
87450,-23.86578199,-52.87596352,tuneiras do oeste,PR
87400,-23.77770101,-53.09420292,cruzeiro do oeste,PR
87490,-23.47128946,-53.08857593,nova olimpia,PR
87480,-23.61183827,-53.2065428,maria helena,PR
87408,-23.53190936,-53.08404426,sao silvestre,PR
87550,-23.87187862,-53.90062937,altonia,PR
87504,-23.74841643,-53.29690112,umuarama,PR
87505,-23.77093359,-53.29035175,umuarama,PR
87560,-23.99278598,-53.69902728,iporã,PR
87501,-23.76511709,-53.3123074,umuarama,PR
87540,-23.79747173,-53.67445331,perola,PR
87503,-23.77682273,-53.32485849,umuarama,PR
87567,-24.24797457,-51.67601266,guaipora,PR
87502,-23.7571786,-53.29107394,umuarama,PR
87508,-23.77725338,-53.32721654,umuarama,PR
87555,-23.76595739,-53.88023237,sao jorge do patrocinio,PR
87535,-23.73758413,-53.48597457,xambre,PR
87595,-24.19929119,-53.52642456,brasilândia do sul,PR
87509,-23.74650686,-53.3209391,umuarama,PR
87506,-23.7723323,-53.30772789,umuarama,PR
87525,-23.40428721,-53.36471134,ivate,PR
87530,-23.39661952,-53.61225291,icaraima,PR
87580,-24.03001127,-53.44690927,alto piquiri,PR
87538,-23.89421163,-53.40477735,perobal,PR
87510,-23.74941261,-53.32665873,umuarama,PR
87565,-23.90107206,-53.51290708,cafezal do sul,PR
87570,-24.06900101,-53.84597089,francisco alves,PR
87507,-23.7902128,-53.30525061,umuarama,PR
87518,-23.61953543,-53.38212068,serra dos dourados,PR
87575,-8.474008103,-35.74210989,rio bonito,PR
87520,-23.7695577,-53.19810146,umuarama,PR
87545,-23.72380367,-53.81211114,esperanca nova,PR
87528,-23.50562086,-53.73231373,alto paraíso,PR
87569,-24.01213446,-53.53557412,jangada,PR
87521,-23.52751376,-53.46690584,santa eliza,PR
87640,-23.09017991,-52.15776926,uniflor,PR
87650,-22.96189031,-52.16265589,cruzeiro do sul,PR
87660,-22.93825452,-52.15652386,paranacity,PR
87600,-23.18533181,-52.20428459,nova esperança,PR
87670,-22.75051479,-52.20109895,inajá,PR
87630,-23.15180859,-52.05073512,atalaia,PR
87680,-22.65725628,-52.08483561,paranapoema,PR
87690,-22.55209841,-52.03753272,jardim olinda,PR
87666,-22.93170864,-52.15463002,paranacity,PR
87750,-23.13270028,-52.31974207,alto parana,PR
87708,-23.09588634,-52.45236321,paranavai,PR
87706,-23.07306304,-52.43448632,paranavaí,PR
87770,-23.31526677,-52.47872761,são carlos do ivaí,PR
87780,-23.28333209,-52.60102263,paraiso do norte,PR
87701,-23.08436032,-52.46241168,paranavai,PR
87740,-22.85787288,-52.33576935,são joão do caiuá,PR
87703,-23.06954285,-52.46855077,paranavai,PR
87705,-23.08023913,-52.45013903,paranavai,PR
87704,-23.08114344,-52.45984107,paranavaí,PR
87707,-23.088897,-52.45257007,paranavaí,PR
87702,-23.07893344,-52.47044323,paranavai,PR
87760,-23.19624084,-52.49561006,tamboara,PR
87711,-23.10254502,-52.46962844,paranavai,PR
87710,-23.08866183,-52.46073466,paranavai,PR
87709,-23.07397705,-52.44313833,paranavai,PR
87730,-22.73891049,-52.34634377,santo antonio do caiua,PR
87720,-23.06880549,-52.41784234,paranavai,PR
87790,-23.17741437,-52.60443914,nova alianca do ivai,PR
87722,-23.08450422,-52.60608207,graciosa,PR
87880,-22.94269882,-52.69499413,guairaca,PR
87820,-23.38100285,-52.94496785,cidade gaucha,PR
87830,-23.32043279,-53.06753586,tapira,PR
87890,-22.73116132,-52.61595014,terra rica,PR
87800,-23.41795041,-52.77341858,rondon,PR
87840,-23.25467987,-52.77424992,mirador,PR
87860,-23.02081098,-52.92187056,planaltina do parana,PR
87850,-23.09697714,-52.78281461,amapora,PR
87810,-23.33985638,-52.77692947,guaporema,PR
87895,-22.6910441,-52.7350088,adhemar de barros,PR
87920,-22.95591359,-53.29000221,santa cruz de monte castelo,PR
87980,-22.73076365,-52.88237903,itauna do sul,PR
87970,-22.76883784,-52.99602384,nova londrina,PR
87900,-22.93142654,-53.13375929,loanda,PR
87960,-22.7380235,-53.03480128,marilena,PR
87930,-23.0917674,-53.48924588,querencia do norte,PR
87910,-23.00568238,-53.19648427,santa isabel do ivai,PR
87950,-22.77079758,-53.26217344,porto rico,PR
87915,-23.17392412,-53.09507731,santa mônica,PR
87955,-22.82463116,-53.2212525,são pedro do paraná,PR
87990,-22.66032934,-52.8643215,diamante do norte,PR
87957,-23.13076664,-53.2750369,porto sao jose,PR
87913,-23.13224847,-53.27741207,sao jose do ivai,PR
88034,-27.57865912,-48.507096,florianopolis,SC
88036,-27.59032926,-48.52015089,florianopolis,SC
88080,-27.61568328,-48.58766573,florianopolis,SC
88010,-27.59537916,-48.55382696,florianopolis,SC
88015,-27.59186031,-48.54902549,florianópolis,SC
88090,-27.58902112,-48.59894622,florianopolis,SC
88025,-27.58046832,-48.54149043,florianopolis,SC
88066,-27.71231003,-48.50495403,florianópolis,SC
88070,-27.58657286,-48.57881368,florianopolis,SC
88058,-27.44750425,-48.3973334,florianopolis,SC
88047,-27.64929138,-48.52180223,florianopolis,SC
88063,-27.68775443,-48.48827427,florianópolis,SC
88095,-27.58227961,-48.58985233,florianopolis,SC
88020,-27.59598577,-48.54618547,florianópolis,SC
88040,-27.60938193,-48.52161979,florianopolis,SC
88065,-27.68138597,-48.51067398,florianopolis,SC
88052,-27.45347923,-48.45176087,florianopolis,SC
88048,-27.64441002,-48.47653363,florianópolis,SC
88075,-27.58917099,-48.57984037,florianopolis,SC
88053,-27.44208075,-48.48344902,florianopolis,SC
88054,-27.42864592,-48.45905918,florianopolis,SC
88085,-27.60731306,-48.59058003,florianopolis,SC
88030,-27.5558008,-48.51133869,florianopolis,SC
88037,-27.60066334,-48.51412134,florianopolis,SC
88062,-27.6259266,-48.48014656,florianopolis,SC
88035,-27.59171505,-48.50665598,florianopolis,SC
88061,-27.59297851,-48.43589648,florianopolis,SC
88064,-27.7903974,-48.5597909,florianopolis,SC
88050,-27.54177432,-48.52487652,florianopolis,SC
88056,-27.42517433,-48.42635065,florianópolis,SC
88060,-27.48257151,-48.40972136,florianopolis,SC
